Using device:  cpu
Day 1, actual_clicks_reward: 1092.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 58547.5827263518, max_watch_duration_reward: 105698.4799975225
user 0 / 5000, time taken: 0.0007722377777099609
user 1000 / 5000, time taken: 0.02155017852783203
user 2000 / 5000, time taken: 0.02118206024169922
user 3000 / 5000, time taken: 0.02158212661743164
user 4000 / 5000, time taken: 0.020820140838623047
Day 2, actual_clicks_reward: 1161.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 65916.1546890425, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 29936, Loss per data point: 0.12375397229181899
Epoch 10, data points: 29936, Loss per data point: 0.11744390810973732
Epoch 20, data points: 29936, Loss per data point: 0.11723968278933247
Epoch 30, data points: 29936, Loss per data point: 0.11711020678140419
Epoch 40, data points: 29936, Loss per data point: 0.11702847519002453
Epoch 50, data points: 29936, Loss per data point: 0.1170051510220285
Epoch 60, data points: 29936, Loss per data point: 0.1170352923313981
Epoch 70, data points: 29936, Loss per data point: 0.116970768063476
Epoch 80, data points: 29936, Loss per data point: 0.11684336358325915
Epoch 90, data points: 29936, Loss per data point: 0.11692539617619097
Training completed
user 0 / 5000, time taken: 0.0001049041748046875
user 1000 / 5000, time taken: 0.45920705795288086
user 2000 / 5000, time taken: 0.4614982604980469
user 3000 / 5000, time taken: 0.46527695655822754
user 4000 / 5000, time taken: 0.4535839557647705
Day 3, actual_clicks_reward: 1023.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 53087.39031663132, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 39803, Loss per data point: 0.11448380684670206
Epoch 10, data points: 39803, Loss per data point: 0.11189337461408867
Epoch 20, data points: 39803, Loss per data point: 0.11185451524178533
Epoch 30, data points: 39803, Loss per data point: 0.11179663222789932
Epoch 40, data points: 39803, Loss per data point: 0.11175123146629068
Epoch 50, data points: 39803, Loss per data point: 0.11163971120291756
Epoch 60, data points: 39803, Loss per data point: 0.11172299254953785
Epoch 70, data points: 39803, Loss per data point: 0.1117077447606718
Epoch 80, data points: 39803, Loss per data point: 0.11175448944277341
Epoch 90, data points: 39803, Loss per data point: 0.11171662697960551
Training completed
user 0 / 5000, time taken: 0.00010418891906738281
user 1000 / 5000, time taken: 0.4650869369506836
user 2000 / 5000, time taken: 0.45772814750671387
user 3000 / 5000, time taken: 0.46610212326049805
user 4000 / 5000, time taken: 0.4458479881286621
Day 4, actual_clicks_reward: 1004.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 49583.56092036033, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 49774, Loss per data point: 0.10781682119735655
Epoch 10, data points: 49774, Loss per data point: 0.10655165363888865
Epoch 20, data points: 49774, Loss per data point: 0.10650371099391233
Epoch 30, data points: 49774, Loss per data point: 0.10658029763369839
Epoch 40, data points: 49774, Loss per data point: 0.1065046765245822
Epoch 50, data points: 49774, Loss per data point: 0.10646312403050563
Epoch 60, data points: 49774, Loss per data point: 0.10653442228369002
Epoch 70, data points: 49774, Loss per data point: 0.10650241878161344
Epoch 80, data points: 49774, Loss per data point: 0.10648691029301983
Epoch 90, data points: 49774, Loss per data point: 0.10650725695040934
Training completed
user 0 / 5000, time taken: 8.487701416015625e-05
user 1000 / 5000, time taken: 0.49564194679260254
user 2000 / 5000, time taken: 0.45740389823913574
user 3000 / 5000, time taken: 0.4699440002441406
user 4000 / 5000, time taken: 0.4618232250213623
Day 5, actual_clicks_reward: 1082.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 61234.60935900305, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 59887, Loss per data point: 0.10840438373734214
Epoch 10, data points: 59887, Loss per data point: 0.1080637007399602
Epoch 20, data points: 59887, Loss per data point: 0.10803300501897192
Epoch 30, data points: 59887, Loss per data point: 0.10794198512185013
Epoch 40, data points: 59887, Loss per data point: 0.10805795256533704
Epoch 50, data points: 59887, Loss per data point: 0.10801868103081919
Epoch 60, data points: 59887, Loss per data point: 0.10796854512727964
Epoch 70, data points: 59887, Loss per data point: 0.10794667660068347
Epoch 80, data points: 59887, Loss per data point: 0.10800044532101839
Epoch 90, data points: 59887, Loss per data point: 0.10793833869857297
Training completed
user 0 / 5000, time taken: 0.00012421607971191406
user 1000 / 5000, time taken: 0.5153851509094238
user 2000 / 5000, time taken: 0.5054419040679932
user 3000 / 5000, time taken: 0.5385260581970215
user 4000 / 5000, time taken: 0.5156478881835938
Day 6, actual_clicks_reward: 1108.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 61481.86524428649, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 69797, Loss per data point: 0.11011883046891195
Epoch 10, data points: 69797, Loss per data point: 0.11009136480453463
Epoch 20, data points: 69797, Loss per data point: 0.11018289378537373
Epoch 30, data points: 69797, Loss per data point: 0.11007308390297937
Epoch 40, data points: 69797, Loss per data point: 0.11007592414058393
Epoch 50, data points: 69797, Loss per data point: 0.11003556219540378
Epoch 60, data points: 69797, Loss per data point: 0.10999791794121824
Epoch 70, data points: 69797, Loss per data point: 0.11006463726866575
Epoch 80, data points: 69797, Loss per data point: 0.11012835672381224
Epoch 90, data points: 69797, Loss per data point: 0.11002398889174986
Training completed
user 0 / 5000, time taken: 0.00013399124145507812
user 1000 / 5000, time taken: 0.445343017578125
user 2000 / 5000, time taken: 0.48061299324035645
user 3000 / 5000, time taken: 0.503695011138916
user 4000 / 5000, time taken: 0.499539852142334
Day 7, actual_clicks_reward: 1063.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 62164.346465594885, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 79736, Loss per data point: 0.11122450544569408
Epoch 10, data points: 79736, Loss per data point: 0.11117245688073145
Epoch 20, data points: 79736, Loss per data point: 0.11113741122154601
Epoch 30, data points: 79736, Loss per data point: 0.11119323495601288
Epoch 40, data points: 79736, Loss per data point: 0.1111566495670605
Epoch 50, data points: 79736, Loss per data point: 0.11110506445771953
Epoch 60, data points: 79736, Loss per data point: 0.11110978901763854
Epoch 70, data points: 79736, Loss per data point: 0.11116658705448801
Epoch 80, data points: 79736, Loss per data point: 0.11110476513454988
Epoch 90, data points: 79736, Loss per data point: 0.1110974980927118
Training completed
user 0 / 5000, time taken: 0.00011801719665527344
user 1000 / 5000, time taken: 0.4526059627532959
user 2000 / 5000, time taken: 0.4355649948120117
user 3000 / 5000, time taken: 0.6074187755584717
user 4000 / 5000, time taken: 0.43225979804992676
Day 8, actual_clicks_reward: 1063.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 59833.78907201679, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 89624, Loss per data point: 0.11215729055051493
Epoch 10, data points: 89624, Loss per data point: 0.11214132912063444
Epoch 20, data points: 89624, Loss per data point: 0.11210997143771463
Epoch 30, data points: 89624, Loss per data point: 0.1121381669491729
Epoch 40, data points: 89624, Loss per data point: 0.11208736090272024
Epoch 50, data points: 89624, Loss per data point: 0.11211711946450222
Epoch 60, data points: 89624, Loss per data point: 0.11210949442440071
Epoch 70, data points: 89624, Loss per data point: 0.1121392667540948
Epoch 80, data points: 89624, Loss per data point: 0.11210018308773553
Epoch 90, data points: 89624, Loss per data point: 0.11208439930408227
Training completed
user 0 / 5000, time taken: 0.00010919570922851562
user 1000 / 5000, time taken: 0.4215080738067627
user 2000 / 5000, time taken: 0.42271924018859863
user 3000 / 5000, time taken: 0.42224788665771484
user 4000 / 5000, time taken: 0.4541950225830078
Day 9, actual_clicks_reward: 1124.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 65637.95484900578, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 99643, Loss per data point: 0.1137241787522669
Epoch 10, data points: 99643, Loss per data point: 0.11371577846587962
Epoch 20, data points: 99643, Loss per data point: 0.11372651829917799
Epoch 30, data points: 99643, Loss per data point: 0.11368986769038997
Epoch 40, data points: 99643, Loss per data point: 0.11366248628762388
Epoch 50, data points: 99643, Loss per data point: 0.1137138166612289
Epoch 60, data points: 99643, Loss per data point: 0.11365218519002222
Epoch 70, data points: 99643, Loss per data point: 0.11359103330461984
Epoch 80, data points: 99643, Loss per data point: 0.11370508030145035
Epoch 90, data points: 99643, Loss per data point: 0.11369285073318666
Training completed
user 0 / 5000, time taken: 0.0001232624053955078
user 1000 / 5000, time taken: 0.43610501289367676
user 2000 / 5000, time taken: 0.46712708473205566
user 3000 / 5000, time taken: 0.45227718353271484
user 4000 / 5000, time taken: 0.44870877265930176
Day 10, actual_clicks_reward: 995.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 56277.054727807394, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 109529, Loss per data point: 0.11343140342098261
Epoch 10, data points: 109529, Loss per data point: 0.11343447581824818
Epoch 20, data points: 109529, Loss per data point: 0.11342406069051417
Epoch 30, data points: 109529, Loss per data point: 0.11339092047295277
Epoch 40, data points: 109529, Loss per data point: 0.11338947413254014
Epoch 50, data points: 109529, Loss per data point: 0.11341463328621382
Epoch 60, data points: 109529, Loss per data point: 0.11343830111787166
Epoch 70, data points: 109529, Loss per data point: 0.11343653890387163
Epoch 80, data points: 109529, Loss per data point: 0.11339924517666564
Epoch 90, data points: 109529, Loss per data point: 0.11343376572524647
Training completed
user 0 / 5000, time taken: 0.00017690658569335938
user 1000 / 5000, time taken: 0.4562649726867676
user 2000 / 5000, time taken: 0.461561918258667
user 3000 / 5000, time taken: 0.47434115409851074
user 4000 / 5000, time taken: 0.46630120277404785
Day 11, actual_clicks_reward: 1119.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 60662.23414383855, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 119644, Loss per data point: 0.11398578053711152
Epoch 10, data points: 119644, Loss per data point: 0.11400277888915658
Epoch 20, data points: 119644, Loss per data point: 0.11402649827249692
Epoch 30, data points: 119644, Loss per data point: 0.11401467024433087
Epoch 40, data points: 119644, Loss per data point: 0.1140027767194437
Epoch 50, data points: 119644, Loss per data point: 0.11396921679499238
Epoch 60, data points: 119644, Loss per data point: 0.11402008375234834
Epoch 70, data points: 119644, Loss per data point: 0.11397646906316472
Epoch 80, data points: 119644, Loss per data point: 0.11401678284062935
Epoch 90, data points: 119644, Loss per data point: 0.11401217324894433
Training completed
user 0 / 5000, time taken: 0.000148773193359375
user 1000 / 5000, time taken: 0.45784497261047363
user 2000 / 5000, time taken: 0.4596741199493408
user 3000 / 5000, time taken: 0.4452509880065918
user 4000 / 5000, time taken: 0.44306492805480957
Day 12, actual_clicks_reward: 1074.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 59973.35097243585, max_watch_duration_reward: 105698.4799975225
agent name:  WeightedPointWiseModelAgent
model parameters:  <generator object Module.parameters at 0x13548e430>
actual_clicks_reward (rounded):  14001.0
max_clicks_reward (rounded):  16691.13
actual_watch_duration_reward (rounded):  772182.73
max_watch_duration_reward (rounded):  1374080.24
agent name:  PointWiseModelAgent
user 0 / 5000, time taken: 0.0009548664093017578
user 1000 / 5000, time taken: 0.02738809585571289
user 2000 / 5000, time taken: 0.027273893356323242
user 3000 / 5000, time taken: 0.026959896087646484
user 4000 / 5000, time taken: 0.02780914306640625
Day 0, actual_clicks_reward: 1173.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 63697.454822034815, max_watch_duration_reward: 105698.4799975225
user 0 / 5000, time taken: 0.0007510185241699219
user 1000 / 5000, time taken: 0.027572154998779297
user 2000 / 5000, time taken: 0.02728891372680664
user 3000 / 5000, time taken: 0.027708053588867188
user 4000 / 5000, time taken: 0.02713489532470703
Day 1, actual_clicks_reward: 1159.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 62963.25475637427, max_watch_duration_reward: 105698.4799975225
user 0 / 5000, time taken: 0.0007719993591308594
user 1000 / 5000, time taken: 0.027016162872314453
user 2000 / 5000, time taken: 0.027577877044677734
user 3000 / 5000, time taken: 0.027006864547729492
user 4000 / 5000, time taken: 0.02766585350036621
Day 2, actual_clicks_reward: 1089.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 59649.4128279563, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 30087, Loss per data point: 0.018223985978612224
Epoch 10, data points: 30087, Loss per data point: 0.011263218096586161
Epoch 20, data points: 30087, Loss per data point: 0.011159073936472499
Epoch 30, data points: 30087, Loss per data point: 0.01110720834450109
Epoch 40, data points: 30087, Loss per data point: 0.011103698531669717
Epoch 50, data points: 30087, Loss per data point: 0.01108033634682859
Epoch 60, data points: 30087, Loss per data point: 0.011084010766057457
Epoch 70, data points: 30087, Loss per data point: 0.011074434410033184
Epoch 80, data points: 30087, Loss per data point: 0.011088340666006287
Epoch 90, data points: 30087, Loss per data point: 0.01107236652413374
Training completed
user 0 / 5000, time taken: 0.00010514259338378906
user 1000 / 5000, time taken: 0.4320068359375
user 2000 / 5000, time taken: 0.45257019996643066
user 3000 / 5000, time taken: 0.4477412700653076
user 4000 / 5000, time taken: 0.4562251567840576
Day 3, actual_clicks_reward: 1047.0, max_clicks_reward: 1283.9334447388364, actual_watch_duration_reward: 56752.25619017566, max_watch_duration_reward: 105698.4799975225
Epoch 0, data points: 40086, Loss per data point: 0.012160679483725354
Epoch 10, data points: 40086, Loss per data point: 0.010953087472672686
Epoch 20, data points: 40086, Loss per data point: 0.010940590387788569
Epoch 30, data points: 40086, Loss per data point: 0.010937849650100837
Epoch 40, data points: 40086, Loss per data point: 0.01093459703098459
